stop_id,stop_name,stop_lat,stop_lon,hour,day_of_week,is_rush_hour,is_weekend,crowd_level_code,crowd_level
32828,Halasahalli Cross,13.08981,77.83619,12,5,0,1,0,Low
32828,Halasahalli Cross,13.08981,77.83619,12,0,0,0,0,Low
21746,Bengaluru High School,12.95325,77.56762,13,1,0,0,1,Medium
21746,Bengaluru High School,12.95325,77.56762,12,2,0,0,1,Medium
21746,Bengaluru High School,12.95325,77.56762,22,5,0,1,1,Medium
32786,Gullakaipura,12.9386,77.78171,18,1,1,0,3,Very High
32786,Gullakaipura,12.9386,77.78171,16,1,0,0,1,Medium
32786,Gullakaipura,12.9386,77.78171,17,6,1,1,0,Low
23627,Sadhanapalya Gate,12.76805,77.48861,22,3,0,0,0,Low
23627,Sadhanapalya Gate,12.76805,77.48861,18,1,1,0,3,Very High
23627,Sadhanapalya Gate,12.76805,77.48861,18,1,1,0,3,Very High
38165,Venkateshwara Nagara Cross,13.07056,77.62066,7,6,1,1,0,Low
38165,Venkateshwara Nagara Cross,13.07056,77.62066,7,5,1,1,0,Low
38165,Venkateshwara Nagara Cross,13.07056,77.62066,18,4,1,0,2,High
39679,Attiguppe Metro Station,12.96245,77.53377,8,2,1,0,3,Very High
39679,Attiguppe Metro Station,12.96245,77.53377,22,4,0,0,0,Low
39679,Attiguppe Metro Station,12.96245,77.53377,21,3,0,0,1,Medium
35323,Hongemara Shivanahalli,12.72442,77.5699,12,3,0,0,1,Medium
35323,Hongemara Shivanahalli,12.72442,77.5699,22,2,0,0,0,Low
35323,Hongemara Shivanahalli,12.72442,77.5699,9,1,1,0,2,High
34561,Shivanapura,12.874,77.85405,21,0,0,0,1,Medium
34561,Shivanapura,12.874,77.85405,20,0,0,0,0,Low
34561,Shivanapura,12.874,77.85405,20,0,0,0,0,Low
20648,Bengaluru University Gate,12.93537,77.51269,9,3,1,0,3,Very High
20648,Bengaluru University Gate,12.93537,77.51269,10,4,0,0,0,Low
20648,Bengaluru University Gate,12.93537,77.51269,12,6,0,1,1,Medium
25679,Halage Vaderahalli,12.92018,77.51404,18,1,1,0,2,High
25679,Halage Vaderahalli,12.92018,77.51404,13,3,0,0,2,High
25679,Halage Vaderahalli,12.92018,77.51404,18,5,1,1,1,Medium
30000,Bhavani Nagara 2nd Stage,12.96316,77.48186,14,0,0,0,1,Medium
30000,Bhavani Nagara 2nd Stage,12.96316,77.48186,11,4,0,0,0,Low
30000,Bhavani Nagara 2nd Stage,12.96316,77.48186,20,6,0,1,0,Low
34885,Vidyaniketan School Hebbala,13.04748,77.59642,22,0,0,0,1,Medium
34885,Vidyaniketan School Hebbala,13.04748,77.59642,15,2,0,0,1,Medium
34885,Vidyaniketan School Hebbala,13.04748,77.59642,8,2,1,0,3,Very High
33888,Mayasandra Gate,12.75039,77.74776,20,0,0,0,0,Low
33888,Mayasandra Gate,12.75039,77.74776,14,3,0,0,1,Medium
33888,Mayasandra Gate,12.75039,77.74776,7,2,1,0,3,Very High
22044,Hoskerehalli Cross,12.93247,77.54519,8,2,1,0,2,High
22044,Hoskerehalli Cross,12.93247,77.54519,7,3,1,0,2,High
22044,Hoskerehalli Cross,12.93247,77.54519,10,2,0,0,0,Low
21039,Mylasandra Cross,12.91749,77.49064,20,5,0,1,0,Low
21039,Mylasandra Cross,12.91749,77.49064,13,2,0,0,1,Medium
21039,Mylasandra Cross,12.91749,77.49064,11,4,0,0,0,Low
22122,JSS College,12.90382,77.50828,18,3,1,0,2,High
22122,JSS College,12.90382,77.50828,22,1,0,0,0,Low
22122,JSS College,12.90382,77.50828,8,1,1,0,3,Very High
21212,T Dasarahalli,13.04309,77.51288,18,4,1,0,3,Very High
21212,T Dasarahalli,13.04309,77.51288,21,3,0,0,1,Medium
21212,T Dasarahalli,13.04309,77.51288,21,0,0,0,0,Low
27498,NITTE Meenakshi College,13.13102,77.5901,18,0,1,0,3,Very High
27498,NITTE Meenakshi College,13.13102,77.5901,9,6,1,1,1,Medium
27498,NITTE Meenakshi College,13.13102,77.5901,12,4,0,0,1,Medium
25474,Gonighattapura,12.91374,77.7888,15,1,0,0,1,Medium
25474,Gonighattapura,12.91374,77.7888,12,6,0,1,0,Low
25474,Gonighattapura,12.91374,77.7888,7,5,1,1,1,Medium
25037,Dodda Maralawadi,12.61221,77.52529,17,6,1,1,0,Low
25037,Dodda Maralawadi,12.61221,77.52529,18,5,1,1,0,Low
25037,Dodda Maralawadi,12.61221,77.52529,14,0,0,0,0,Low
39135,Mary Immaculate School,13.12579,77.66782,7,3,1,0,2,High
39135,Mary Immaculate School,13.12579,77.66782,18,2,1,0,2,High
39135,Mary Immaculate School,13.12579,77.66782,12,1,0,0,1,Medium
21100,Jai Bheem Circle (Poornima Theatre),12.961,77.58802,7,6,1,1,1,Medium
21100,Jai Bheem Circle (Poornima Theatre),12.961,77.58802,10,4,0,0,2,High
21100,Jai Bheem Circle (Poornima Theatre),12.961,77.58802,9,1,1,0,3,Very High
21447,3rd Block Jayanagara,12.93349,77.58396,22,3,0,0,0,Low
21447,3rd Block Jayanagara,12.93349,77.58396,6,5,0,1,1,Medium
21447,3rd Block Jayanagara,12.93349,77.58396,19,6,1,1,1,Medium
20757,Devinagara Cross,13.047,77.56904,8,3,1,0,3,Very High
20757,Devinagara Cross,13.047,77.56904,12,4,0,0,0,Low
20757,Devinagara Cross,13.047,77.56904,20,2,0,0,1,Medium
27342,Vishal Mart 4th Phase Yelahanka,13.10367,77.57695,7,5,1,1,0,Low
27342,Vishal Mart 4th Phase Yelahanka,13.10367,77.57695,9,0,1,0,2,High
27342,Vishal Mart 4th Phase Yelahanka,13.10367,77.57695,14,6,0,1,0,Low
39466,Roopena Agrahara Toll (Volvo),12.91139,77.62635,16,3,0,0,1,Medium
39466,Roopena Agrahara Toll (Volvo),12.91139,77.62635,16,2,0,0,1,Medium
39466,Roopena Agrahara Toll (Volvo),12.91139,77.62635,20,4,0,0,0,Low
32907,Heligehalli,12.89182,77.19269,11,2,0,0,0,Low
32907,Heligehalli,12.89182,77.19269,8,2,1,0,3,Very High
32907,Heligehalli,12.89182,77.19269,11,6,0,1,0,Low
27622,Parvatapura Devanahalli,13.25749,77.71211,8,0,1,0,3,Very High
27622,Parvatapura Devanahalli,13.25749,77.71211,17,1,1,0,3,Very High
27622,Parvatapura Devanahalli,13.25749,77.71211,21,2,0,0,1,Medium
20700,CBI,13.02699,77.58584,19,0,1,0,3,Very High
20700,CBI,13.02699,77.58584,13,6,0,1,0,Low
20700,CBI,13.02699,77.58584,12,2,0,0,2,High
39231,CMR College Cross,13.11236,77.65266,8,3,1,0,3,Very High
39231,CMR College Cross,13.11236,77.65266,19,6,1,1,0,Low
39231,CMR College Cross,13.11236,77.65266,17,3,1,0,3,Very High
22160,Subramanyapura KEB,12.89759,77.54631,11,0,0,0,0,Low
22160,Subramanyapura KEB,12.89759,77.54631,7,2,1,0,3,Very High
22160,Subramanyapura KEB,12.89759,77.54631,22,4,0,0,0,Low
34666,Sri Banashankari Layout,13.17153,77.558,19,6,1,1,1,Medium
34666,Sri Banashankari Layout,13.17153,77.558,16,4,0,0,1,Medium
34666,Sri Banashankari Layout,13.17153,77.558,11,0,0,0,0,Low
24824,Depot-02 Shanthinagara,12.95442,77.59488,14,0,0,0,0,Low
24824,Depot-02 Shanthinagara,12.95442,77.59488,20,5,0,1,0,Low
24824,Depot-02 Shanthinagara,12.95442,77.59488,6,1,0,0,0,Low
38795,JP Nagara Metro Station,12.90795,77.57299,6,1,0,0,0,Low
38795,JP Nagara Metro Station,12.90795,77.57299,6,4,0,0,0,Low
38795,JP Nagara Metro Station,12.90795,77.57299,7,5,1,1,0,Low
24137,Galaxy Paradise (Tent),12.89167,77.62588,20,1,0,0,1,Medium
24137,Galaxy Paradise (Tent),12.89167,77.62588,17,0,1,0,3,Very High
24137,Galaxy Paradise (Tent),12.89167,77.62588,8,2,1,0,2,High
36560,CS-Devis Road,13.00329,77.619,12,6,0,1,0,Low
36560,CS-Devis Road,13.00329,77.619,13,1,0,0,1,Medium
36560,CS-Devis Road,13.00329,77.619,20,2,0,0,0,Low
21625,Vinayaka Nagara Hesarghatta,13.13859,77.47477,16,3,0,0,1,Medium
21625,Vinayaka Nagara Hesarghatta,13.13859,77.47477,11,1,0,0,1,Medium
21625,Vinayaka Nagara Hesarghatta,13.13859,77.47477,8,6,1,1,0,Low
22586,Sharadanagara,12.89261,77.55948,15,5,0,1,1,Medium
22586,Sharadanagara,12.89261,77.55948,17,4,1,0,3,Very High
22586,Sharadanagara,12.89261,77.55948,19,3,1,0,3,Very High
38011,CS-Medahalli,13.02608,77.72051,17,1,1,0,2,High
38011,CS-Medahalli,13.02608,77.72051,10,0,0,0,1,Medium
38011,CS-Medahalli,13.02608,77.72051,15,2,0,0,1,Medium
20784,Garvebhavipalya,12.89609,77.63534,20,0,0,0,0,Low
20784,Garvebhavipalya,12.89609,77.63534,22,5,0,1,0,Low
20784,Garvebhavipalya,12.89609,77.63534,10,3,0,0,1,Medium
29937,Bettahalli Kaval,12.73521,77.50922,22,2,0,0,0,Low
29937,Bettahalli Kaval,12.73521,77.50922,9,1,1,0,3,Very High
29937,Bettahalli Kaval,12.73521,77.50922,9,1,1,0,3,Very High
20824,Hegganahalli,13.00367,77.50454,9,5,1,1,1,Medium
20824,Hegganahalli,13.00367,77.50454,17,2,1,0,3,Very High
20824,Hegganahalli,13.00367,77.50454,13,4,0,0,2,High
33639,Kurubarahalli Cross,13.12672,77.51956,13,3,0,0,1,Medium
33639,Kurubarahalli Cross,13.12672,77.51956,15,3,0,0,1,Medium
33639,Kurubarahalli Cross,13.12672,77.51956,7,6,1,1,0,Low
39465,Huttanahalli Dinne,13.15864,77.64662,11,4,0,0,1,Medium
39465,Huttanahalli Dinne,13.15864,77.64662,20,5,0,1,0,Low
39465,Huttanahalli Dinne,13.15864,77.64662,12,0,0,0,1,Medium
35294,Shanimahathma Temple,12.71611,77.69522,12,5,0,1,0,Low
35294,Shanimahathma Temple,12.71611,77.69522,7,2,1,0,3,Very High
35294,Shanimahathma Temple,12.71611,77.69522,6,3,0,0,0,Low
39563,Ganga Block,12.84592,77.62709,18,6,1,1,0,Low
39563,Ganga Block,12.84592,77.62709,16,1,0,0,0,Low
39563,Ganga Block,12.84592,77.62709,19,1,1,0,3,Very High
20702,Central,12.99006,77.57199,17,5,1,1,0,Low
20702,Central,12.99006,77.57199,13,2,0,0,2,High
20702,Central,12.99006,77.57199,16,4,0,0,1,Medium
39751,Shivakumara Swamiji Layout,13.01148,77.46876,22,0,0,0,0,Low
39751,Shivakumara Swamiji Layout,13.01148,77.46876,20,6,0,1,0,Low
39751,Shivakumara Swamiji Layout,13.01148,77.46876,11,3,0,0,1,Medium
24192,Shrinivasa Temple,13.00838,77.54501,19,1,1,0,3,Very High
24192,Shrinivasa Temple,13.00838,77.54501,6,6,0,1,1,Medium
24192,Shrinivasa Temple,13.00838,77.54501,10,0,0,0,2,High
23800,Anepalya,12.95289,77.60532,15,3,0,0,1,Medium
23800,Anepalya,12.95289,77.60532,16,5,0,1,1,Medium
23800,Anepalya,12.95289,77.60532,12,6,0,1,0,Low
36063,Kasaghatta,13.2685,77.38911,17,5,1,1,0,Low
36063,Kasaghatta,13.2685,77.38911,18,3,1,0,3,Very High
36063,Kasaghatta,13.2685,77.38911,15,3,0,0,1,Medium
31614,Vinayaka Nagara Cross,13.06754,77.4224,6,6,0,1,0,Low
31614,Vinayaka Nagara Cross,13.06754,77.4224,11,4,0,0,1,Medium
31614,Vinayaka Nagara Cross,13.06754,77.4224,20,1,0,0,0,Low
37332,AL-Agro Factory,12.98697,77.88059,6,6,0,1,0,Low
37332,AL-Agro Factory,12.98697,77.88059,16,1,0,0,0,Low
37332,AL-Agro Factory,12.98697,77.88059,22,1,0,0,1,Medium
23634,Pattareddypalya,12.79444,77.50537,13,0,0,0,0,Low
23634,Pattareddypalya,12.79444,77.50537,13,0,0,0,1,Medium
23634,Pattareddypalya,12.79444,77.50537,6,0,0,0,0,Low
22702,HMT Post Office,13.05066,77.54157,21,5,0,1,0,Low
22702,HMT Post Office,13.05066,77.54157,7,1,1,0,3,Very High
22702,HMT Post Office,13.05066,77.54157,14,0,0,0,1,Medium
31052,Kethohalli,12.9073,77.40336,14,4,0,0,1,Medium
31052,Kethohalli,12.9073,77.40336,14,2,0,0,1,Medium
31052,Kethohalli,12.9073,77.40336,11,5,0,1,1,Medium
22768,Ananda Ashrama (BGT Rd),12.92644,77.60037,11,1,0,0,1,Medium
22768,Ananda Ashrama (BGT Rd),12.92644,77.60037,18,2,1,0,3,Very High
22768,Ananda Ashrama (BGT Rd),12.92644,77.60037,12,0,0,0,1,Medium
33652,Laggere Cross,13.02265,77.52363,12,6,0,1,0,Low
33652,Laggere Cross,13.02265,77.52363,6,0,0,0,0,Low
33652,Laggere Cross,13.02265,77.52363,11,1,0,0,2,High
21549,Kadabagere Cross,12.98911,77.44966,19,1,1,0,3,Very High
21549,Kadabagere Cross,12.98911,77.44966,14,2,0,0,1,Medium
21549,Kadabagere Cross,12.98911,77.44966,13,1,0,0,1,Medium
32819,HAL New Public School,12.95679,77.68215,17,4,1,0,2,High
32819,HAL New Public School,12.95679,77.68215,17,3,1,0,3,Very High
32819,HAL New Public School,12.95679,77.68215,21,6,0,1,0,Low
33411,Kembathahalli Cross,12.85531,77.58028,16,4,0,0,1,Medium
33411,Kembathahalli Cross,12.85531,77.58028,16,6,0,1,1,Medium
33411,Kembathahalli Cross,12.85531,77.58028,20,0,0,0,0,Low
35039,Yadiyurappa Nagara,13.15116,77.55899,9,2,1,0,2,High
35039,Yadiyurappa Nagara,13.15116,77.55899,9,4,1,0,3,Very High
35039,Yadiyurappa Nagara,13.15116,77.55899,7,5,1,1,0,Low
30788,Kantaanakunte,13.33363,77.53195,21,4,0,0,0,Low
30788,Kantaanakunte,13.33363,77.53195,20,3,0,0,0,Low
30788,Kantaanakunte,13.33363,77.53195,8,1,1,0,3,Very High
22588,Vasanthapura,12.89635,77.55242,7,0,1,0,3,Very High
22588,Vasanthapura,12.89635,77.55242,16,6,0,1,1,Medium
22588,Vasanthapura,12.89635,77.55242,18,6,1,1,2,High
35571,8th Mile Dasarahalli,13.04547,77.50553,15,4,0,0,0,Low
35571,8th Mile Dasarahalli,13.04547,77.50553,9,3,1,0,3,Very High
35571,8th Mile Dasarahalli,13.04547,77.50553,12,5,0,1,0,Low
35285,Sultan palya,13.02662,77.60404,18,1,1,0,3,Very High
35285,Sultan palya,13.02662,77.60404,14,1,0,0,0,Low
35285,Sultan palya,13.02662,77.60404,15,0,0,0,0,Low
33752,Makali Cross,13.06706,77.45182,9,3,1,0,3,Very High
33752,Makali Cross,13.06706,77.45182,9,1,1,0,3,Very High
33752,Makali Cross,13.06706,77.45182,10,6,0,1,0,Low
22205,KR Pura Govt Hospital,13.00821,77.69214,17,1,1,0,3,Very High
22205,KR Pura Govt Hospital,13.00821,77.69214,22,5,0,1,0,Low
22205,KR Pura Govt Hospital,13.00821,77.69214,20,2,0,0,0,Low
23844,Kavala Hosahalli,12.72589,77.70442,12,2,0,0,0,Low
23844,Kavala Hosahalli,12.72589,77.70442,19,4,1,0,3,Very High
23844,Kavala Hosahalli,12.72589,77.70442,7,2,1,0,3,Very High
20559,10th Cross Magadi Road,12.97574,77.55706,8,1,1,0,3,Very High
20559,10th Cross Magadi Road,12.97574,77.55706,12,0,0,0,1,Medium
20559,10th Cross Magadi Road,12.97574,77.55706,19,2,1,0,3,Very High
22849,YMCA Public School,12.87354,77.44835,11,1,0,0,1,Medium
22849,YMCA Public School,12.87354,77.44835,18,5,1,1,0,Low
22849,YMCA Public School,12.87354,77.44835,10,0,0,0,1,Medium
36293,CS-Shubha Ultima Club House,13.08484,77.59945,14,0,0,0,0,Low
36293,CS-Shubha Ultima Club House,13.08484,77.59945,14,6,0,1,0,Low
36293,CS-Shubha Ultima Club House,13.08484,77.59945,22,3,0,0,0,Low
23787,RTN Post Office,13.02201,77.59257,10,3,0,0,0,Low
23787,RTN Post Office,13.02201,77.59257,11,1,0,0,2,High
23787,RTN Post Office,13.02201,77.59257,8,5,1,1,1,Medium
23176,Arehalli,13.26528,77.56541,7,5,1,1,0,Low
23176,Arehalli,13.26528,77.56541,7,6,1,1,0,Low
23176,Arehalli,13.26528,77.56541,13,5,0,1,0,Low
33156,Soukya Hospital Junction,12.98795,77.78205,9,4,1,0,2,High
33156,Soukya Hospital Junction,12.98795,77.78205,20,0,0,0,0,Low
33156,Soukya Hospital Junction,12.98795,77.78205,21,1,0,0,0,Low
37965,Russell Market,12.98486,77.60518,21,3,0,0,0,Low
37965,Russell Market,12.98486,77.60518,8,5,1,1,0,Low
37965,Russell Market,12.98486,77.60518,13,5,0,1,1,Medium
30474,Judicial Layout Water Tank,13.07852,77.58322,17,0,1,0,3,Very High
30474,Judicial Layout Water Tank,13.07852,77.58322,11,5,0,1,0,Low
30474,Judicial Layout Water Tank,13.07852,77.58322,12,0,0,0,1,Medium
33234,Kadusonnappanahalli,13.09901,77.66371,17,5,1,1,0,Low
33234,Kadusonnappanahalli,13.09901,77.66371,19,3,1,0,2,High
33234,Kadusonnappanahalli,13.09901,77.66371,18,1,1,0,2,High
35197,Gandhi Bazaar,12.94622,77.57014,7,2,1,0,2,High
35197,Gandhi Bazaar,12.94622,77.57014,8,3,1,0,2,High
35197,Gandhi Bazaar,12.94622,77.57014,11,2,0,0,1,Medium
25127,Doddypalya,12.85787,77.47216,10,3,0,0,0,Low
25127,Doddypalya,12.85787,77.47216,20,0,0,0,0,Low
25127,Doddypalya,12.85787,77.47216,15,5,0,1,1,Medium
32331,Chinnakurchi,12.82741,77.45962,8,5,1,1,1,Medium
32331,Chinnakurchi,12.82741,77.45962,19,5,1,1,0,Low
32331,Chinnakurchi,12.82741,77.45962,12,3,0,0,1,Medium
34196,P and T Colony,13.02466,77.60525,20,4,0,0,1,Medium
34196,P and T Colony,13.02466,77.60525,7,2,1,0,2,High
34196,P and T Colony,13.02466,77.60525,15,0,0,0,1,Medium
39318,Amruthaya central school,13.11346,77.62438,6,3,0,0,0,Low
39318,Amruthaya central school,13.11346,77.62438,6,5,0,1,0,Low
39318,Amruthaya central school,13.11346,77.62438,19,4,1,0,2,High
29970,Bhagya Nagara,12.86083,77.58545,8,0,1,0,3,Very High
29970,Bhagya Nagara,12.86083,77.58545,18,4,1,0,2,High
29970,Bhagya Nagara,12.86083,77.58545,7,3,1,0,2,High
33024,Ideal Homes,12.92278,77.51842,9,4,1,0,3,Very High
33024,Ideal Homes,12.92278,77.51842,18,6,1,1,0,Low
33024,Ideal Homes,12.92278,77.51842,11,4,0,0,0,Low
32841,Hancharahalli Gate,13.09178,77.74163,10,2,0,0,0,Low
32841,Hancharahalli Gate,13.09178,77.74163,7,5,1,1,1,Medium
32841,Hancharahalli Gate,13.09178,77.74163,20,0,0,0,0,Low
32314,Chikkanahalli,12.71755,77.64682,14,2,0,0,0,Low
32314,Chikkanahalli,12.71755,77.64682,19,2,1,0,2,High
32314,Chikkanahalli,12.71755,77.64682,21,3,0,0,0,Low
20866,ITPL,12.98766,77.73704,9,6,1,1,0,Low
20866,ITPL,12.98766,77.73704,10,6,0,1,0,Low
20866,ITPL,12.98766,77.73704,9,3,1,0,3,Very High
22662,Marathahalli Bridge,12.95694,77.70062,10,3,0,0,1,Medium
22662,Marathahalli Bridge,12.95694,77.70062,8,6,1,1,0,Low
22662,Marathahalli Bridge,12.95694,77.70062,19,6,1,1,1,Medium
34254,Pillahalli Cross,13.11143,77.43825,10,5,0,1,0,Low
34254,Pillahalli Cross,13.11143,77.43825,11,6,0,1,0,Low
34254,Pillahalli Cross,13.11143,77.43825,12,4,0,0,0,Low
39048,Sri Rama Devastan Vanakanahalli,12.67168,77.69514,18,4,1,0,2,High
39048,Sri Rama Devastan Vanakanahalli,12.67168,77.69514,10,4,0,0,0,Low
39048,Sri Rama Devastan Vanakanahalli,12.67168,77.69514,22,2,0,0,0,Low
23642,Yarab Nagara,12.91628,77.56917,16,6,0,1,1,Medium
23642,Yarab Nagara,12.91628,77.56917,9,1,1,0,2,High
23642,Yarab Nagara,12.91628,77.56917,13,2,0,0,1,Medium
28727,Managanahalli Kankapura Road,12.72776,77.4684,11,1,0,0,1,Medium
28727,Managanahalli Kankapura Road,12.72776,77.4684,18,0,1,0,3,Very High
28727,Managanahalli Kankapura Road,12.72776,77.4684,22,0,0,0,1,Medium
39743,CS-Kogilu Cross,13.10383,77.60027,7,3,1,0,2,High
39743,CS-Kogilu Cross,13.10383,77.60027,6,1,0,0,1,Medium
39743,CS-Kogilu Cross,13.10383,77.60027,13,4,0,0,1,Medium
35371,Rayasandra,12.87945,77.67206,7,2,1,0,3,Very High
35371,Rayasandra,12.87945,77.67206,22,6,0,1,0,Low
35371,Rayasandra,12.87945,77.67206,18,2,1,0,2,High
26033,Hugarapalya,12.73341,77.4606,17,0,1,0,3,Very High
26033,Hugarapalya,12.73341,77.4606,13,4,0,0,0,Low
26033,Hugarapalya,12.73341,77.4606,16,0,0,0,0,Low
33616,Kumbalagunte Cross,13.20118,77.45816,8,0,1,0,3,Very High
33616,Kumbalagunte Cross,13.20118,77.45816,13,1,0,0,1,Medium
33616,Kumbalagunte Cross,13.20118,77.45816,9,2,1,0,3,Very High
32622,Ganapathi Nagara Raghavendra Badavane,13.07897,77.49707,12,2,0,0,0,Low
32622,Ganapathi Nagara Raghavendra Badavane,13.07897,77.49707,16,1,0,0,0,Low
32622,Ganapathi Nagara Raghavendra Badavane,13.07897,77.49707,13,1,0,0,0,Low
33396,Kattu Gollahalli Gate,13.09439,77.7428,21,3,0,0,1,Medium
33396,Kattu Gollahalli Gate,13.09439,77.7428,13,0,0,0,1,Medium
33396,Kattu Gollahalli Gate,13.09439,77.7428,20,1,0,0,0,Low
33697,LG Godown,12.91712,77.51133,8,0,1,0,3,Very High
33697,LG Godown,12.91712,77.51133,14,0,0,0,1,Medium
33697,LG Godown,12.91712,77.51133,15,4,0,0,0,Low
31426,Thimmabhovipalya Shivanapura,13.05962,77.41933,7,5,1,1,0,Low
31426,Thimmabhovipalya Shivanapura,13.05962,77.41933,21,3,0,0,0,Low
31426,Thimmabhovipalya Shivanapura,13.05962,77.41933,15,6,0,1,0,Low
35342,Bhagya Nagara,12.86089,77.58544,14,0,0,0,1,Medium
35342,Bhagya Nagara,12.86089,77.58544,19,3,1,0,2,High
35342,Bhagya Nagara,12.86089,77.58544,17,2,1,0,3,Very High
34702,SSVB Bakery Kanteerava Studio,13.01365,77.53397,8,1,1,0,3,Very High
34702,SSVB Bakery Kanteerava Studio,13.01365,77.53397,12,0,0,0,0,Low
34702,SSVB Bakery Kanteerava Studio,13.01365,77.53397,18,5,1,1,0,Low
26301,Jayamangala,12.91485,77.90329,13,5,0,1,0,Low
26301,Jayamangala,12.91485,77.90329,17,2,1,0,2,High
26301,Jayamangala,12.91485,77.90329,16,0,0,0,1,Medium
28952,Medur Gate,13.19365,77.92302,18,1,1,0,2,High
28952,Medur Gate,13.19365,77.92302,20,3,0,0,0,Low
28952,Medur Gate,13.19365,77.92302,20,2,0,0,0,Low
32171,Bychapura,13.22432,77.71283,17,4,1,0,3,Very High
32171,Bychapura,13.22432,77.71283,10,4,0,0,1,Medium
32171,Bychapura,13.22432,77.71283,8,6,1,1,0,Low
33762,Malenallasandra,12.80661,77.60456,12,3,0,0,1,Medium
33762,Malenallasandra,12.80661,77.60456,10,6,0,1,0,Low
33762,Malenallasandra,12.80661,77.60456,21,0,0,0,0,Low
25846,Hemapura,13.12342,77.28085,8,0,1,0,2,High
25846,Hemapura,13.12342,77.28085,8,1,1,0,3,Very High
25846,Hemapura,13.12342,77.28085,15,4,0,0,1,Medium
21692,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01329,77.66193,12,2,0,0,0,Low
21692,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01329,77.66193,18,0,1,0,3,Very High
21692,B Channasandra Bridge(Ramamurthy Nagara Ring Road),13.01329,77.66193,15,1,0,0,1,Medium
37917,CS-Devarachikkanahalli,12.88885,77.61571,19,5,1,1,1,Medium
37917,CS-Devarachikkanahalli,12.88885,77.61571,16,2,0,0,1,Medium
37917,CS-Devarachikkanahalli,12.88885,77.61571,10,1,0,0,1,Medium
33113,Jangamayyanapalya,12.87471,77.42278,15,5,0,1,0,Low
33113,Jangamayyanapalya,12.87471,77.42278,10,5,0,1,0,Low
33113,Jangamayyanapalya,12.87471,77.42278,13,6,0,1,0,Low
22633,Yarayyanapalya,13.01151,77.67348,11,5,0,1,0,Low
22633,Yarayyanapalya,13.01151,77.67348,22,6,0,1,0,Low
22633,Yarayyanapalya,13.01151,77.67348,8,4,1,0,3,Very High
26045,Hullegowdanahalli,13.06041,77.40654,9,5,1,1,0,Low
26045,Hullegowdanahalli,13.06041,77.40654,22,6,0,1,0,Low
26045,Hullegowdanahalli,13.06041,77.40654,18,3,1,0,3,Very High
34166,Nisarga Badavane,12.78296,77.61296,11,4,0,0,1,Medium
34166,Nisarga Badavane,12.78296,77.61296,21,4,0,0,0,Low
34166,Nisarga Badavane,12.78296,77.61296,22,6,0,1,0,Low
25254,Gadenahalli,13.18817,77.61756,22,2,0,0,1,Medium
25254,Gadenahalli,13.18817,77.61756,20,2,0,0,0,Low
25254,Gadenahalli,13.18817,77.61756,18,0,1,0,3,Very High
35441,Aralumallige,13.27367,77.50939,9,3,1,0,3,Very High
35441,Aralumallige,13.27367,77.50939,20,5,0,1,0,Low
35441,Aralumallige,13.27367,77.50939,20,5,0,1,0,Low
22527,Swamy Vivekananda Metro Station/Isolation Hospital,12.9858,77.64501,16,6,0,1,0,Low
22527,Swamy Vivekananda Metro Station/Isolation Hospital,12.9858,77.64501,15,1,0,0,0,Low
22527,Swamy Vivekananda Metro Station/Isolation Hospital,12.9858,77.64501,18,5,1,1,1,Medium
29451,AECS Layout Singasandra,12.88306,77.64991,15,2,0,0,1,Medium
29451,AECS Layout Singasandra,12.88306,77.64991,10,4,0,0,1,Medium
29451,AECS Layout Singasandra,12.88306,77.64991,22,4,0,0,0,Low
36632,CS-Ittamadu Reliance Smart Point,12.91966,77.54229,10,3,0,0,1,Medium
36632,CS-Ittamadu Reliance Smart Point,12.91966,77.54229,12,6,0,1,0,Low
36632,CS-Ittamadu Reliance Smart Point,12.91966,77.54229,9,5,1,1,1,Medium
20688,BTM Layout Water Tank,12.91654,77.60711,17,3,1,0,2,High
20688,BTM Layout Water Tank,12.91654,77.60711,9,4,1,0,3,Very High
20688,BTM Layout Water Tank,12.91654,77.60711,12,2,0,0,0,Low
27750,Pratyangira Temple Turahalli,12.89254,77.53659,15,5,0,1,0,Low
27750,Pratyangira Temple Turahalli,12.89254,77.53659,11,3,0,0,0,Low
27750,Pratyangira Temple Turahalli,12.89254,77.53659,16,3,0,0,1,Medium
30792,Kanteerava Studio,13.02154,77.53531,9,1,1,0,3,Very High
30792,Kanteerava Studio,13.02154,77.53531,12,5,0,1,2,High
30792,Kanteerava Studio,13.02154,77.53531,16,3,0,0,0,Low
24864,Depot-38 Chikkanagamangala,12.85019,77.69176,15,1,0,0,1,Medium
24864,Depot-38 Chikkanagamangala,12.85019,77.69176,19,0,1,0,3,Very High
24864,Depot-38 Chikkanagamangala,12.85019,77.69176,10,2,0,0,1,Medium
30530,Kachanayakanahalli,12.79919,77.68684,10,0,0,0,1,Medium
30530,Kachanayakanahalli,12.79919,77.68684,17,0,1,0,2,High
30530,Kachanayakanahalli,12.79919,77.68684,6,1,0,0,0,Low
31225,Kondenahalli,13.15519,77.73712,15,0,0,0,1,Medium
31225,Kondenahalli,13.15519,77.73712,6,0,0,0,1,Medium
31225,Kondenahalli,13.15519,77.73712,7,3,1,0,3,Very High
