route_long_name,route_short_name,agency_id,route_type,route_id,total_stops,avg_stop_lat,avg_stop_lon
Banashankari Bus Station ⇔ Kadugodi Bus Station,500-CK,1,3,500-CK,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kadugodi Bus Station,V-500CK,1,3,V-500CK,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kaggalipura,211-AC,1,3,211-AC,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kempegowda International Airport,KIA-5,1,3,KIA-5,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kempegowda Swimming Pool,201 BSK-KSP,1,3,201 BSK-KSP,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kendriya Vidyalaya ASC Center,201,1,3,201 BSK-KVASC,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kengeri Bus Station,212-M,1,3,212-M,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Koli Farm Gate,MF-18,1,3,MF-18,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Kuvempunagara ( BTM Layout),MF-21,1,3,MF-21,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Mallasandra Poorvankara Apartment,211-AA,1,3,211-AA,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ NR Colony,BSK-NRC,1,3,BSK-NRC,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Nagegowdanapalya,212-CA,1,3,212-CA,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Oxford Medical College Yadavanahalli,600-F,1,3,600-F BSK-OMC,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Ramanjaneya Layout Chikkallasandra,210-Z,1,3,210-Z BSK-RMLO,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Ramasandra,367 BSK-RSD,1,3,367 BSK-RSD,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Somanahalli,211-BA,1,3,211-BA,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Sri Sai Packaging Company,410-F,1,3,410-F BSK-SSPC,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Thalagattapura,211-AD,1,3,211-AD,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Thattanahalli,600-CA,1,3,600-CA BSK-TTH,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Tin Factory,500-L,1,3,500-L,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Valley School Kanakapura Road,211 BSK-VLS,1,3,211 BSK-VLS,9360,12.988787012820513,77.58021691025641
Banashankari Bus Station ⇔ Yeshawanthapura Bus Station,410-FA,1,3,410-FA,9360,12.988787012820513,77.58021691025641
Bandapura ⇔ Depot-38 Gate,357 BDP-D38G,1,3,357 BDP-D38G,9360,12.988787012820513,77.58021691025641
Bande Maramma Bus Station ⇔ Central Silk Board,410-FA,1,3,410-FA BMBS-CSB,9360,12.988787012820513,77.58021691025641
Bande Maramma Bus Station ⇔ Jalahalli Cross,BMBS-JHC,1,3,BMBS-JHC,9360,12.988787012820513,77.58021691025641
Bandi Reddy Circle ⇔ Peenya 2nd Stage,252-L,1,3,252-L,9360,12.988787012820513,77.58021691025641
Bangarappa Nagara ⇔ BEML Layout 5th stage,225-G,1,3,225-G BGPN-BEML5,9360,12.988787012820513,77.58021691025641
Bangarappa Nagara ⇔ KR Market (Kalasipalya),225-P,1,3,225-P BRN-JNK-KMT,9360,12.988787012820513,77.58021691025641
Bangarappa Nagara ⇔ Kempegowda Bus Station,225-G,1,3,225-G KMT FLY,9360,12.988787012820513,77.58021691025641
Bannerughatta Circle ⇔ M Medahalli,365-Z,1,3,365-Z BGT-MMDH,9360,12.988787012820513,77.58021691025641
Bannerughatta Circle ⇔ UjinappanaDoddy,370-A,1,3,370-A BGT-UJPD,9360,12.988787012820513,77.58021691025641
Bannerughatta Circle ⇔ UjinappanaDoddy,BGT-UJPD,1,3,BGT-UJPD,9360,12.988787012820513,77.58021691025641
Bannerughatta National Park ⇔ 9th Block Jayanagara (40th Cross),365J-BNZ-JNN,1,3,365J-BNZ-JNN,9360,12.988787012820513,77.58021691025641
Bannikuppe ⇔ KR Market (Kalasipalya),226-C,1,3,226-C BNKP-KMT,9360,12.988787012820513,77.58021691025641
Bannikuppe ⇔ Kempegowda Bus Station,231-B,1,3,231-B BNKP-KBS,9360,12.988787012820513,77.58021691025641
Bannimangala ⇔ Kempegowda Bus Station,285-MG,1,3,285-MG KBS-BMG,9360,12.988787012820513,77.58021691025641
Basapura Electronic City ⇔ Kempegowda Bus Station,347-H,1,3,347-H,9360,12.988787012820513,77.58021691025641
Basava Gangotri Samsthe ⇔ RWB Gate Kengeri (Kengeri Work shop),BSGK-KWS,1,3,BSGK-KWS,9360,12.988787012820513,77.58021691025641
Basavanagara Kengeri ⇔ Dodda Basti,235-K,1,3,235-K BSN-DBT,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ CPWD Quarters HSR Layout,K-3,1,3,K-3,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Cauvery Nagara,88-A BSN-CVN,1,3,88-A BSN-CVN,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Electronic City Wipro Main Gate,NICE-6,1,3,NICE-6,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ GPO,88-A BSN-GPO,1,3,88-A BSN-GPO,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Kempegowda Bus Station,88-B,1,3,88-B BSN-VSD-KBS,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Mysore Road Bus Station,K-3 BSN-MRBS,1,3,K-3 BSN-MRBS,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Sriramapura Police Station,88-B,1,3,88-B BSNB-SRPS,9360,12.988787012820513,77.58021691025641
Basaveshwaranagara New Bus Stand ⇔ Yeshawanthapura Bus Station,401-BC,1,3,401-BC BSN-YTTMC,9360,12.988787012820513,77.58021691025641
Bayyappanahalli Metro Station  Back Gate ⇔ Hoysala Nagara,MF-7 HYN-BMS,1,3,MF-7 HYN-BMS,9360,12.988787012820513,77.58021691025641
Bayyappanahalli Metro Station  Back Gate ⇔ TC Palya,MF-2,1,3,MF-2,9360,12.988787012820513,77.58021691025641
Beerasandra Chapradakallu ⇔ Kempegowda Bus Station,298-M,1,3,298-M KBS-EHSR-BRS,9360,12.988787012820513,77.58021691025641
Beereshwara Nagara ⇔ Banashankari Bus Station,215-K,1,3,215-K BWSR-BSK,9360,12.988787012820513,77.58021691025641
Bengaluru Central Jail ⇔ Shivajinagara Bus Station,347-G,1,3,347-G,9360,12.988787012820513,77.58021691025641
Bengaluru University Gate ⇔ Ramasandra,MF-39,1,3,MF-39,9360,12.988787012820513,77.58021691025641
Bengaluru University Gate ⇔ Ullala Satelite Town,MF-40,1,3,MF-40,9360,12.988787012820513,77.58021691025641
Bethimgere ⇔ Kempegowda Bus Station,231-D,1,3,231-D BTN-KMT-KBS,9360,12.988787012820513,77.58021691025641
Bettahalli ⇔ Depot-35 Gate,245-D,1,3,245-D D35G-BTH,9360,12.988787012820513,77.58021691025641
Bettahalli ⇔ Depot-43 Gate,D43G-BTH,1,3,D43G-BTH,9360,12.988787012820513,77.58021691025641
Bharath Nagara 2nd Stage ⇔ Cauvery Bhavana,241-D,1,3,241-D BRTN2-MRTG-CVB,9360,12.988787012820513,77.58021691025641
Bharath Nagara 2nd Stage ⇔ Vidhana Soudha Karnataka High Court,241-D,1,3,241-D BRTN-VSD,9360,12.988787012820513,77.58021691025641
Bhartiya City Chokkanahalli ⇔ Yelahanka Old Town,BCC-YHKOT,1,3,BCC-YHKOT,9360,12.988787012820513,77.58021691025641
Bhattarahalli Bank Of India ⇔ Central Silk Board,500-D,1,3,500-D BSBI-CSB,9360,12.988787012820513,77.58021691025641
Bhoganahalli ⇔ Shivajinagara Bus Station,330-B,1,3,330-B,9360,12.988787012820513,77.58021691025641
Bhuvaneshwari Nagara ⇔ Shivajinagara Bus Station,415 BVSN-SBS,1,3,415 BVSN-SBS,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Anchipura Colony,226-S,1,3,226-S BDD-ANCP,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Banashankari Bus Station,213-DA,1,3,213-DA,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Bannerughatta Circle,211-NB,1,3,211-NB,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Guddadahalli Dinne,BDD-GDHD,1,3,BDD-GDHD,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Gullahatti Kaval,377-HG,1,3,377-HG,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Harohalli,377-H,1,3,377-H,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ KR Market (Kalasipalya),231-E,1,3,231-E BDD-KMT,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Nelamangala Bus Station,377-A,1,3,377-A,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Shanthinagara Bus Station,226-M,1,3,226-M BDD-SNBS,9360,12.988787012820513,77.58021691025641
Bidadi ⇔ Vidhana Soudha,226-N VSD,1,3,226-N VSD,9360,12.988787012820513,77.58021691025641
Bilavaradahalli ⇔ Depot-34 Gate,365-D,1,3,365-D BVH-D34,9360,12.988787012820513,77.58021691025641
Bishop Coton Girls High School ⇔ Kempegowda Bus Station,KBS-BCGHS,1,3,KBS-BCGHS,9360,12.988787012820513,77.58021691025641
Bishop Coton Girls High School ⇔ Shivajinagara Bus Station,BCGHS-GBC,1,3,BCGHS-GBC,9360,12.988787012820513,77.58021691025641
Bishop Coton Girls High School ⇔ Yelahanka Old Town,290-E,1,3,290-E BCGHS-SBS-YHKOT,9360,12.988787012820513,77.58021691025641
Bommanahalli ⇔ Jambu Savari Dinne,362,1,3,362 BMH-BGR-JSD,9360,12.988787012820513,77.58021691025641
Bommasandra Metro Station ⇔ Anekal,MF-22D,1,3,MF-22D,9360,12.988787012820513,77.58021691025641
Bommasandra ⇔ Bommasandra,MF-22B,1,3,MF-22B,9360,12.988787012820513,77.58021691025641
Brigade Meadows Kanakapura Road ⇔ Banashankari Bus Station,211-AC,1,3,211-AC BGM-BSK,9360,12.988787012820513,77.58021691025641
Brigade Road ⇔ Bannerughatta National Park,G-4,1,3,G-4,9360,12.988787012820513,77.58021691025641
Brigade Road ⇔ Depot-38 Gate,G-3,1,3,G-3 BRGD-D38G,9360,12.988787012820513,77.58021691025641
Brigade Road ⇔ Electronic City Wipro Main Gate,G-3,1,3,G-3,9360,12.988787012820513,77.58021691025641
Brigade Road ⇔ Kendriya Vidyalaya ASC Center,BRGD-KVASC,1,3,BRGD-KVASC,9360,12.988787012820513,77.58021691025641
Budigere Cross ⇔ Depot-41 Gate,328-HF,1,3,328-HF BDGC-D41,9360,12.988787012820513,77.58021691025641
Budigere Cross ⇔ Sarjapura,328-HS,1,3,328-HS,9360,12.988787012820513,77.58021691025641
Budigere Cross ⇔ Varthur Kodi,328-HF,1,3,328-HF,9360,12.988787012820513,77.58021691025641
Bukkasagara ⇔ Depot-34 Gate,365-S,1,3,365-S MRD-D34G,9360,12.988787012820513,77.58021691025641
Byadarahalli ⇔ Peenya 2nd Stage,BC-7B,1,3,BC-7B BDYH-PSS,9360,12.988787012820513,77.58021691025641
Byadarahalli ⇔ Peenya Satellite Bus Station (Basaveshwara),BC-7B,1,3,BC-7B BDH-PSBS,9360,12.988787012820513,77.58021691025641
Byranayakanahalli ⇔ Mantanakurchi,258-SB,1,3,258-SB BNH-MNTK,9360,12.988787012820513,77.58021691025641
Byrappa layout Kannuru ⇔ KR Pura Railway Station,500-D,1,3,500-D BYK-KRPRLY,9360,12.988787012820513,77.58021691025641
Byrathi Bande ⇔ Anagalipura,295-B,1,3,295-B BYB-D48G-AGP,9360,12.988787012820513,77.58021691025641
Byrathi Bande ⇔ Kadugodi Bus Station,500-QK,1,3,500-QK BBD-KDG,9360,12.988787012820513,77.58021691025641
CK Thandya ⇔ BEML Layout 5th stage,227-T,1,3,227-T BEML5-RRG-CKT,9360,12.988787012820513,77.58021691025641
CPWD Quarters HSR Layout ⇔ Attibele Bus Stand,500-DH,1,3,500-DH HSRCPWD-ATB,9360,12.988787012820513,77.58021691025641
CS- Bengaluru Club ⇔ CS-Malya Adithi School,ADITI-12,1,3,ADITI-12,9360,12.988787012820513,77.58021691025641
CS-5th Block HBR Layout ⇔ CS-BEML Factory,BEMLA-29,1,3,BEMLA-29,9360,12.988787012820513,77.58021691025641
CS-5th Phase Yelahanka ⇔ CS-BEML Factory,BEML A-7,1,3,BEML A-7,9360,12.988787012820513,77.58021691025641
CS-80 Feet Road Kalyananagara ⇔ CS-Bishop Coton Girls High School,BCGHS-17,1,3,BCGHS-17,9360,12.988787012820513,77.58021691025641
CS-8th Mile ⇔ CS-BMSIT College Campous Yelahanka,BMSIT-1,1,3,BMSIT-1,9360,12.988787012820513,77.58021691025641
CS-8th Mile ⇔ CS-ITPL,ITPL-2D,1,3,ITPL-2D,9360,12.988787012820513,77.58021691025641
CS-ADMC Quarters Office ⇔ CS-Army Public School Kamaraja Road,ARMY-09,1,3,ARMY-09,9360,12.988787012820513,77.58021691025641
CS-ADMC Quarters Office ⇔ CS-Army Public School Kamaraja Road,ARMY-10,1,3,ARMY-10,9360,12.988787012820513,77.58021691025641
CS-AROMA BAKERY Yelahanka NEW Town ⇔ CS-Vidyaniketan School Hebbala,VNS-24,1,3,VNS-24,9360,12.988787012820513,77.58021691025641
CS-Adishwara Bombay Dying ⇔ CS-Vidyaniketan School Hebbala,VNS-04,1,3,VNS-04,9360,12.988787012820513,77.58021691025641
CS-Agara ⇔ CS-Cathedral School,CDS-02,1,3,CDS-02,9360,12.988787012820513,77.58021691025641
CS-Air force Gate Ashwathnagara ⇔ CS-NITTE Meenakshi College,NMC-14,1,3,NMC-14,9360,12.988787012820513,77.58021691025641
CS-Alphine Apartment ⇔ CS-Vidyaniketan School Hebbala,VNS-18,1,3,VNS-18,9360,12.988787012820513,77.58021691025641
CS-Ambedkar Nagara ⇔ CS-Aspire bee School,ABS-4,1,3,ABS-4,9360,12.988787012820513,77.58021691025641
CS-Anchepalya ⇔ CS-St Benidict School,ST BEN-8,1,3,ST BEN-8,9360,12.988787012820513,77.58021691025641
CS-Anchepalya ⇔ CS-St Clare School,SCS-1,1,3,SCS-1,9360,12.988787012820513,77.58021691025641
CS-Anchepalya ⇔ CS-St Clare School,SCS-4,1,3,SCS-4,9360,12.988787012820513,77.58021691025641
CS-Anchepalya ⇔ CS-St Clare School,SCS-6,1,3,SCS-6,9360,12.988787012820513,77.58021691025641
CS-Anjanamurty ⇔ CS-Sophiya School,SPHS-12,1,3,SPHS-12,9360,12.988787012820513,77.58021691025641
CS-Anjaneya Temple Beguru ⇔ CS-Chinmaya Vidyalaya Koramangala,CHMS-1,1,3,CHMS-1,9360,12.988787012820513,77.58021691025641
CS-Arakere Gate ⇔ CS-BEML Factory,BEMLA-12,1,3,BEMLA-12,9360,12.988787012820513,77.58021691025641
CS-Ashoka Pillar ⇔ CS-Kendriya Vidyalaya ASC Center,KVPTA-1,1,3,KVPTA-1,9360,12.988787012820513,77.58021691025641
CS-Ashoka Pillar ⇔ CS-Sophiya School,SHS-7,1,3,SHS-7,9360,12.988787012820513,77.58021691025641
CS-Aspire bee School ⇔ CS-Chambenahalli,ABS-01,1,3,ABS-01,9360,12.988787012820513,77.58021691025641
CS-B Channasandra Bridge ⇔ CS-BEL Factory,BEL GS-37,1,3,BEL GS-37,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Anna Kuteera Kathriguppe,BELGS-20,1,3,BELGS-20,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Basavanagara,BELGS-12,1,3,BELGS-12,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-CV Raman Nagara Railway Gate,BELGS-18,1,3,BELGS-18,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Gowdanapalya,BELGS-32,1,3,BELGS-32,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Gunjuru,BELGS-04,1,3,BELGS-04,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Nelamangala Taluk Office,BELGS-07,1,3,BELGS-07,9360,12.988787012820513,77.58021691025641
CS-BEL Factory ⇔ CS-Raghavendra Swamy Mutt Hosakerehalli,BEL GS-20,1,3,BEL GS-20,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Anjaneya Temple Beguru,BEMLA-14,1,3,BEMLA-14,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Arehalli Taja Cake,BEML A-5,1,3,BEML A-5,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-BEL Factory,BEL GS-19,1,3,BEL GS-19,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Bhodhana Hosahalli,BEMLA-3,1,3,BEMLA-3,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Chikkabidarakallu,BEMLB-10,1,3,BEMLB-10,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Deepanjalinagara,BEML A-17,1,3,BEML A-17,9360,12.988787012820513,77.58021691025641
CS-BEML Factory ⇔ CS-Immadihalli,BEMLA-23,1,3,BEMLA-23,9360,12.988787012820513,77.58021691025641
CS-BEML Layout 5th Stage ⇔ CS-BEML Factory,BEMLA-15,1,3,BEMLA-15,9360,12.988787012820513,77.58021691025641
CS-BEML Layout JVS ⇔ CS-BEML Factory,BEMLJVS A-6,1,3,BEMLJVS A-6,9360,12.988787012820513,77.58021691025641
CS-BEML Layout JVS ⇔ CS-BEML Factory,BEMLJVS B-6,1,3,BEMLJVS B-6,9360,12.988787012820513,77.58021691025641
CS-BK Circle ⇔ CS-Bishop Coton Girls High School,BCGS-13,1,3,BCGS-13,9360,12.988787012820513,77.58021691025641
CS-BMSIT College Campous Yelahanka ⇔ CS-BEL Circle,BMSIT-8,1,3,BMSIT-8,9360,12.988787012820513,77.58021691025641
CS-BMSIT College Campous Yelahanka ⇔ CS-Babusabpalya,BMSIT-12,1,3,BMSIT-12,9360,12.988787012820513,77.58021691025641
CS-BPL Arekere ⇔ CS-PAPAS Trading Company Hommadevanahalli,PTPL-2R,1,3,PTPL-2R,9360,12.988787012820513,77.58021691025641
CS-BUC Quarters ⇔ CS-BEML Factory,BEMLA-20,1,3,BEMLA-20,9360,12.988787012820513,77.58021691025641
CS-Bagalagunte Cross ⇔ CS-Shanthinagara Bus Station,Call Bus-01,1,3,Call Bus-01,9360,12.988787012820513,77.58021691025641
CS-Bagmane Tech Park ⇔ CS-MS Palya,BTP-23,1,3,BTP-23,9360,12.988787012820513,77.58021691025641
CS-Bagmane Tech Park ⇔ CS-Sarjapura Police Station,BTP-20,1,3,BTP-20,9360,12.988787012820513,77.58021691025641
CS-Bagmane Tech Park ⇔ CS-Swamy Vivekanada Metro Station,BTP-6D,1,3,BTP-6D,9360,12.988787012820513,77.58021691025641
CS-Baiyappanahalli Metro Station ⇔ CS-Christal House Learning School,CHLS-6,1,3,CHLS-6,9360,12.988787012820513,77.58021691025641
CS-Banashankari ⇔ CS-Avasarala Factory Kanakapura Road,AVS-1,1,3,AVS-1,9360,12.988787012820513,77.58021691025641
CS-Banashankari ⇔ CS-St Joseph Boys High School Musuem Road,SJBHS-8,1,3,SJBHS-8,9360,12.988787012820513,77.58021691025641
CS-Bande Mutt Arch ⇔ CS-HAL ARDC,HAL PV-3,1,3,HAL PV-3,9360,12.988787012820513,77.58021691025641
CS-Bannerughatta Circle ⇔ CS-BEL Factory,BELGS-5,1,3,BELGS-5,9360,12.988787012820513,77.58021691025641
CS-Basava Gangotri Samste ⇔ CS-St Clare School,SCS-7,1,3,SCS-7,9360,12.988787012820513,77.58021691025641
CS-Basavanagara Kengeri ⇔ CS-St Benidict School,ST,1,3,ST BENEDICT-10,9360,12.988787012820513,77.58021691025641
CS-Beereshwaranagara ⇔ CS-BEL Factory,BELGS-6,1,3,BELGS-6,9360,12.988787012820513,77.58021691025641
CS-Beguru ⇔ CS-BEML Factory,BEMLB-14,1,3,BEMLB-14,9360,12.988787012820513,77.58021691025641
CS-Belenus Hospital Near Carmelram Gate ⇔ CS-Genius Global School Kodathi,GGS-03,1,3,GGS-03,9360,12.988787012820513,77.58021691025641
CS-Bhattarahalli Bank Of India ⇔ CS-BEL Factory,BEL GS-30,1,3,BEL GS-30,9360,12.988787012820513,77.58021691025641
CS-Bhattarahalli ⇔ CS-Sophiya School,SHS-02,1,3,SHS-02,9360,12.988787012820513,77.58021691025641
CS-Bhoopasandra ⇔ CS-Vidyaniketan School Hebbala,VNS-16,1,3,VNS-16,9360,12.988787012820513,77.58021691025641
CS-Bhuvaneshwari Nagar ⇔ CS-Vidyaniketan School Hebbala,VNS-12,1,3,VNS-12,9360,12.988787012820513,77.58021691025641
CS-Bidarahalli ⇔ CS-BEML Factory,BEML A-31,1,3,BEML A-31,9360,12.988787012820513,77.58021691025641
CS-Bishop Coton Girls High School 1 ⇔ CS-Gubbi Cross,BCGHS-15,1,3,BCGHS-15,9360,12.988787012820513,77.58021691025641
CS-Bommanahalli Bosch ⇔ CS-Head Start School Kommasandra,HSS-18,1,3,HSS-18,9360,12.988787012820513,77.58021691025641
CS-Brigade Millenium ⇔ CS-BEL Factory,BELGS-9,1,3,BELGS-9,9360,12.988787012820513,77.58021691025641
CS-Brigade Millenium ⇔ CS-Valley School Kanakapura Road,VLS-06,1,3,VLS-06,9360,12.988787012820513,77.58021691025641
CS-Bristol Quarters ⇔ CS-HAL New Public School,HALNPS-4,1,3,HALNPS-4,9360,12.988787012820513,77.58021691025641
CS-Byrappa layout Kannuru ⇔ CS-Sinclair High School,SNCS-03,1,3,SNCS-03,9360,12.988787012820513,77.58021691025641
CS-Byrathi Bande ⇔ CS-Army Public School Kamaraja Road,ARMY-8,1,3,ARMY-8,9360,12.988787012820513,77.58021691025641
CS-Byrathi Bande ⇔ CS-St Joseph Boys High School Musuem Road,SJBHS-4A,1,3,SJBHS-4A,9360,12.988787012820513,77.58021691025641
CS-Byrathi Bande ⇔ CS-St Joseph Boys High School Musuem Road,SJBHS-4B,1,3,SJBHS-4B,9360,12.988787012820513,77.58021691025641
CS-CBI ⇔ CS-Bishop Coton Girls High School,BCGHS-14,1,3,BCGHS-14,9360,12.988787012820513,77.58021691025641
CS-CMP Centre and School ⇔ CS-Army Public School Kamaraja Road,APS-28,1,3,APS-28,9360,12.988787012820513,77.58021691025641
CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,KVASC-02,1,3,KVASC-02,9360,12.988787012820513,77.58021691025641
CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,KVASC-04,1,3,KVASC-04,9360,12.988787012820513,77.58021691025641
CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,KVASC-08,1,3,KVASC-08,9360,12.988787012820513,77.58021691025641
CS-CPWD HSR Layout ⇔ CS-Kendriya Vidyalaya ASC Center,KVASC-09,1,3,KVASC-09,9360,12.988787012820513,77.58021691025641
CS-Cafe Coffee Day (Vijaya Bank Layout) ⇔ CS-Valley School Kanakapura Road,VLS-5,1,3,VLS-5,9360,12.988787012820513,77.58021691025641
CS-Chandra Layout ⇔ CS-Udbhava School Gulaganjanahalli,UBVS-2,1,3,UBVS-2,9360,12.988787012820513,77.58021691025641
CS-Chandrappa Circle ⇔ CS-St Clare School,SCS-2,1,3,SCS-2,9360,12.988787012820513,77.58021691025641
CS-Channasandra Uttarahalli ⇔ CS-HAL ARDC,HALPV-8,1,3,HALPV-8,9360,12.988787012820513,77.58021691025641
CS-Chikkabanavara ⇔ CS-BEML Factory,BEMLA-2,1,3,BEMLA-2,9360,12.988787012820513,77.58021691025641
CS-Chikkabanavara ⇔ CS-Kengeri Work Shop,CALLBUS,1,3,CALLBUS KWS-7,9360,12.988787012820513,77.58021691025641
CS-Chowdary Line ⇔ CS-ARMY PUBLIC SCHOOL (Parachute Regiment),ARMY-001,1,3,ARMY-001,9360,12.988787012820513,77.58021691025641
CS-Chowdary Line ⇔ CS-ARMY PUBLIC SCHOOL (Parachute Regiment),ARMY-002,1,3,ARMY-002,9360,12.988787012820513,77.58021691025641
CS-Chowdary Line ⇔ CS-Army Public School Kamaraja Road,ARMY-11,1,3,ARMY-11,9360,12.988787012820513,77.58021691025641
CS-Chowdeshwarinagara ORR ⇔ CS-HAL ARDC,HALPV-14,1,3,HALPV-14,9360,12.988787012820513,77.58021691025641
CS-Christal House Learning School ⇔ CS-Kacharakanahalli,CHLS-9,1,3,CHLS-9,9360,12.988787012820513,77.58021691025641
CS-DECATHLON Dodda Gubbi Cross ⇔ CS-Sophiya School,SPHS-1A,1,3,SPHS-1A,9360,12.988787012820513,77.58021691025641
CS-DLF Home Town ⇔ CS-Dayanand Sagar College Kanakapura Road,DSIT-4,1,3,DSIT-4,9360,12.988787012820513,77.58021691025641
