stop_id,stop_name,stop_lat,stop_lon,service_type,total_routes,hour,day_of_week,passenger_count,crowd_level,crowd_level_code,day_type,time_period,is_rush_hour
21642,Aladamara Papareddypalya,12.97518,77.5096,Weekday,4190,6,5,42,Medium,1,Weekend,Morning Rush,0
25681,Alahalli,13.27752,77.52158,Weekday,4190,14,4,52,Medium,1,Weekday,Midday,0
32821,Alahalli,13.27749,77.52162,Weekday,4190,16,3,60,Medium,1,Weekday,Midday,0
29477,Alambadi,12.89273,77.88659,Weekday,4190,19,5,81,High,2,Weekend,Evening Rush,1
35518,Alambadi,12.8927,77.88656,Weekday,4190,14,5,35,Medium,1,Weekend,Midday,0
29478,Alanayakanahalli Gate,13.18089,77.32413,Weekday,4190,9,6,85,High,2,Weekend,Midday,1
35517,Alanayakanahalli Gate,13.18069,77.32407,Weekday,4190,18,2,30,Low,0,Weekday,Evening Rush,1
23034,Ali Bommasandra,12.82033,77.73652,Weekday,4190,14,1,89,High,2,Weekday,Midday,0
23035,Ali Bommasandra,12.82032,77.73644,Weekday,4190,8,1,145,Very High,3,Weekday,Morning Rush,1
39597,Aliaskar Embassy,12.99388,77.58905,Weekday,4190,12,1,94,Very High,3,Weekday,Midday,0
21452,Alisda,13.03392,77.54098,Weekday,4190,11,4,61,High,2,Weekday,Midday,0
21453,Alisda,13.03404,77.54112,Weekday,4190,13,0,32,Medium,1,Weekday,Midday,0
38395,Aliyuru,13.263,77.76564,Weekday,4190,16,4,58,Medium,1,Weekday,Midday,0
29480,Allalasandra,13.08806,77.58865,Weekday,4190,14,3,47,Medium,1,Weekday,Midday,0
35515,Allalasandra,13.08809,77.58863,Weekday,4190,19,5,58,Medium,1,Weekend,Evening Rush,1
29481,Allalasandra Gate,13.08664,77.59375,Weekday,4190,10,5,56,Medium,1,Weekend,Midday,0
35106,Allalasandra Gate,13.08444,77.59437,Weekday,4190,6,0,16,Low,0,Weekday,Morning Rush,0
35608,Allalasandra Gate,13.08686,77.59386,Weekday,4190,8,3,112,Very High,3,Weekday,Morning Rush,1
39009,Allalasandra Gate,13.08448,77.59386,Weekday,4190,15,0,86,High,2,Weekday,Midday,0
35151,Allalasandra Gate FLY,13.08483,77.59415,Weekday,4190,17,5,74,High,2,Weekend,Evening Rush,1
39271,Allalasandra Gate FLY,13.085,77.59437,Weekday,4190,13,6,67,High,2,Weekend,Midday,0
39287,Allalasandra Lake,13.09296,77.5912,Weekday,4190,20,4,38,Medium,1,Weekday,Night,0
29483,Allammanapalya,12.9356,77.3661,Weekday,4190,16,1,47,Medium,1,Weekday,Midday,0
35513,Allammanapalya,12.93554,77.36618,Weekday,4190,11,5,65,High,2,Weekend,Midday,0
29484,Alpha College Chikka Gubbi,13.07701,77.66207,Weekday,4190,21,2,42,Medium,1,Weekday,Night,0
35512,Alpha College Chikka Gubbi,13.07697,77.66209,Weekday,4190,21,1,38,Medium,1,Weekday,Night,0
38905,Alphine Apartment,13.06649,77.5765,Weekday,4190,13,5,61,High,2,Weekend,Midday,0
29485,Aluru,13.08482,77.46553,Weekday,4190,14,4,32,Medium,1,Weekday,Midday,0
35511,Aluru,13.08487,77.46561,Weekday,4190,9,0,18,Low,0,Weekday,Midday,1
38789,Aluru BDA 1st Stage,13.09262,77.44748,Weekday,4190,6,6,37,Medium,1,Weekend,Morning Rush,0
29486,Aluru BDA 2nd Stage,13.09146,77.44993,Weekday,4190,19,6,17,Low,0,Weekend,Evening Rush,1
35510,Aluru BDA 2nd Stage,13.09138,77.44998,Weekday,4190,6,1,95,Very High,3,Weekday,Morning Rush,0
29487,Aluru Cross,13.0824,77.47479,Weekday,4190,15,4,38,Medium,1,Weekday,Midday,0
35509,Aluru Cross,13.08236,77.47477,Weekday,4190,9,6,11,Low,0,Weekend,Midday,1
29488,Alurupalya,13.09723,77.47067,Weekday,4190,17,6,61,High,2,Weekend,Evening Rush,1
35508,Alurupalya,13.09721,77.47062,Weekday,4190,19,3,111,Very High,3,Weekday,Evening Rush,1
29489,Amarajyothi Badavane,13.05526,77.62929,Weekday,4190,12,2,29,Low,0,Weekday,Midday,0
35507,Amarajyothi Badavane,13.05525,77.62932,Weekday,4190,7,1,91,Very High,3,Weekday,Morning Rush,1
29490,Amba Bhavani Nagara,13.09719,77.54597,Weekday,4190,8,0,141,Very High,3,Weekday,Morning Rush,1
35506,Amba Bhavani Nagara,13.09721,77.54603,Weekday,4190,6,6,32,Medium,1,Weekend,Morning Rush,0
39321,Ambabhavani Badavane,13.11013,77.62408,Weekday,4190,10,3,81,High,2,Weekday,Midday,0
36059,Ambalagere,13.24322,77.38657,Weekday,4190,6,4,36,Medium,1,Weekday,Morning Rush,0
36060,Ambalagere,13.24327,77.38658,Weekday,4190,13,6,39,Medium,1,Weekend,Midday,0
39735,Ambalipura,13.06995,77.88026,Weekday,4190,6,2,15,Low,0,Weekday,Morning Rush,0
21454,Ambedkar Institute of Technology,12.96319,77.50502,Weekday,4190,16,0,69,High,2,Weekday,Midday,0
21643,Ambedkar Institute of Technology,12.96338,77.50515,Weekday,4190,6,4,54,Medium,1,Weekday,Morning Rush,0
35503,Ambedkar Medical College Shampura,13.02327,77.6126,Weekday,4190,7,4,79,High,2,Weekday,Morning Rush,1
23058,Ambedkar Nagara,12.89914,77.71286,Weekday,4190,7,1,138,Very High,3,Weekday,Morning Rush,1
23901,Ambedkar Nagara,12.89929,77.71273,Weekday,4190,17,6,28,Low,0,Weekend,Evening Rush,1
29494,Ambika School,13.15775,77.33712,Weekday,4190,11,1,74,High,2,Weekday,Midday,0
35502,Ambika School,13.15775,77.33719,Weekday,4190,12,0,34,Medium,1,Weekday,Midday,0
20601,Amma Ashrama Cross,12.94936,77.48882,Weekday,4190,10,6,25,Low,0,Weekend,Midday,0
20602,Amma Ashrama Cross,12.94958,77.48867,Weekday,4190,21,5,11,Low,0,Weekend,Night,0
29497,Amogha Layout,13.07508,77.71811,Weekday,4190,6,6,37,Medium,1,Weekend,Morning Rush,0
35499,Amogha Layout,13.0751,77.71814,Weekday,4190,6,5,26,Low,0,Weekend,Morning Rush,0
29498,Amritha Ayurvedic Hospital,13.12479,77.54721,Weekday,4190,8,4,79,High,2,Weekday,Morning Rush,1
35498,Amritha Ayurvedic Hospital,13.12476,77.54722,Weekday,4190,19,1,67,High,2,Weekday,Evening Rush,1
38136,Amruth Sweets,12.90921,77.64153,Weekday,4190,7,2,42,Medium,1,Weekday,Morning Rush,1
38137,Amruth Sweets,12.90926,77.64147,Weekday,4190,10,6,10,Low,0,Weekend,Midday,0
29499,Amrutha Engineering College,12.89566,77.67471,Weekday,4190,17,2,51,Medium,1,Weekday,Evening Rush,1
35101,Amrutha Engineering College,12.8968,77.6752,Weekday,4190,15,6,28,Low,0,Weekend,Midday,0
35368,Amrutha Engineering College,12.89689,77.67517,Weekday,4190,21,4,18,Low,0,Weekday,Night,0
23067,Amruthahalli,13.06576,77.60081,Weekday,4190,11,1,93,Very High,3,Weekday,Midday,0
35173,Amruthahalli,13.06574,77.60076,Weekday,4190,21,0,83,High,2,Weekday,Night,0
31850,Amruthanagara,12.83939,77.54993,Weekday,4190,12,0,46,Medium,1,Weekday,Midday,0
35497,Amruthanagara,12.83943,77.54995,Weekday,4190,9,0,54,Medium,1,Weekday,Midday,1
29502,Amruthanagara Canara Bank,13.05518,77.59969,Weekday,4190,12,6,15,Low,0,Weekend,Midday,0
35496,Amruthanagara Canara Bank,13.05506,77.59974,Weekday,4190,16,6,35,Medium,1,Weekend,Midday,0
39318,Amruthaya central school,13.11346,77.62438,Weekday,4190,13,2,75,High,2,Weekday,Midday,0
29503,Anagalipura,13.06842,77.68234,Weekday,4190,16,1,94,Very High,3,Weekday,Midday,0
35495,Anagalipura,13.06838,77.68241,Weekday,4190,6,6,23,Low,0,Weekend,Morning Rush,0
29504,Anagalipura Gate,13.07306,77.67885,Weekday,4190,20,1,53,Medium,1,Weekday,Night,0
35494,Anagalipura Gate,13.07303,77.67888,Weekday,4190,11,2,69,High,2,Weekday,Midday,0
22744,Ananda Ashrama (BGT Rd),12.9275,77.60062,Weekday,4190,13,6,12,Low,0,Weekend,Midday,0
22768,Ananda Ashrama (BGT Rd),12.92644,77.60037,Weekday,4190,10,0,11,Low,0,Weekday,Midday,0
20603,Ananda Rao Circle,12.98115,77.57466,Weekday,4190,9,0,97,Very High,3,Weekday,Midday,1
29506,Ananda Rao Circle,12.98074,77.57503,Weekday,4190,7,4,58,Medium,1,Weekday,Morning Rush,1
35375,Ananda Rao Circle,12.98117,77.57694,Weekday,4190,11,5,21,Low,0,Weekend,Midday,0
29507,Anandanagara,12.98386,77.24218,Weekday,4190,11,3,84,High,2,Weekday,Midday,0
35492,Anandanagara,12.9838,77.24209,Weekday,4190,16,5,62,High,2,Weekend,Midday,0
29511,Anandapura,13.02423,77.69285,Weekday,4190,20,6,15,Low,0,Weekend,Night,0
35489,Anandapura,13.0241,77.6927,Weekday,4190,21,1,80,High,2,Weekday,Night,0
29512,Ananthapura,13.11474,77.56709,Weekday,4190,21,6,17,Low,0,Weekend,Night,0
35488,Ananthapura,13.11478,77.56706,Weekday,4190,6,1,54,Medium,1,Weekday,Morning Rush,0
23081,Ananthapura Gate,13.1146,77.57901,Weekday,4190,14,1,74,High,2,Weekday,Midday,0
23082,Ananthapura Gate,13.11478,77.57907,Weekday,4190,17,5,21,Low,0,Weekend,Evening Rush,1
29513,Anche Muskuru,12.90473,77.86785,Weekday,4190,16,3,79,High,2,Weekday,Midday,0
35487,Anche Muskuru,12.90471,77.8678,Weekday,4190,11,4,29,Low,0,Weekday,Midday,0
20604,Anchepalya,12.89258,77.45798,Weekday,4190,21,5,50,Medium,1,Weekend,Night,0
20605,Anchepalya,12.8926,77.45753,Weekday,4190,18,3,148,Very High,3,Weekday,Evening Rush,1
21644,Anchepalya,13.05529,77.47983,Weekday,4190,8,0,31,Medium,1,Weekday,Morning Rush,1
23084,Anchepalya,13.05497,77.47936,Weekday,4190,9,0,106,Very High,3,Weekday,Midday,1
29515,Anchipura,12.77061,77.43203,Weekday,4190,17,1,76,High,2,Weekday,Evening Rush,1
35485,Anchipura,12.77008,77.43196,Weekday,4190,16,2,92,Very High,3,Weekday,Midday,0
29516,Anchipura Colony,12.76763,77.43855,Weekday,4190,9,6,81,High,2,Weekend,Midday,1
35484,Anchipura Colony,12.76759,77.43854,Weekday,4190,8,6,70,High,2,Weekend,Morning Rush,1
29517,Anchipura Cross,12.79009,77.44125,Weekday,4190,15,1,14,Low,0,Weekday,Midday,0
35483,Anchipura Cross,12.79006,77.44125,Weekday,4190,8,2,54,Medium,1,Weekday,Morning Rush,1
29518,Andhrahalli,13.00805,77.48484,Weekday,4190,20,3,37,Medium,1,Weekday,Night,0
35482,Andhrahalli,13.00802,77.48484,Weekday,4190,8,0,52,Medium,1,Weekday,Morning Rush,1
29519,Andhrahalli Gate,13.11545,77.74528,Weekday,4190,9,6,60,Medium,1,Weekend,Midday,1
35481,Andhrahalli Gate,13.11547,77.74531,Weekday,4190,21,5,21,Low,0,Weekend,Night,0
29520,Andhrahalli Govt School,13.00956,77.48295,Weekday,4190,12,2,10,Low,0,Weekday,Midday,0
35480,Andhrahalli Govt School,13.00952,77.48294,Weekday,4190,9,3,100,Very High,3,Weekday,Midday,1
29521,Ane Hosahalli Gate,12.62071,77.51387,Weekday,4190,14,0,88,High,2,Weekday,Midday,0
35479,Ane Hosahalli Gate,12.62062,77.51383,Weekday,4190,6,5,44,Medium,1,Weekend,Morning Rush,0
29522,Anehalla,12.97985,77.2414,Weekday,4190,13,2,90,High,2,Weekday,Midday,0
35478,Anehalla,12.97983,77.24132,Weekday,4190,21,1,35,Medium,1,Weekday,Night,0
23094,Anekal,12.70939,77.69641,Weekday,4190,12,1,93,Very High,3,Weekday,Midday,0
23095,Anekal Circle,12.71677,77.70018,Weekday,4190,7,1,51,Medium,1,Weekday,Morning Rush,1
23974,Anekal Circle,12.71674,77.70009,Weekday,4190,13,6,60,Medium,1,Weekend,Midday,0
30365,Anekal Road Junction,12.76835,77.77015,Weekday,4190,6,3,42,Medium,1,Weekday,Morning Rush,0
33142,Anekal Road Junction,12.76839,77.77011,Weekday,4190,16,1,98,Very High,3,Weekday,Midday,0
23800,Anepalya,12.95289,77.60532,Weekday,4190,17,6,85,High,2,Weekend,Evening Rush,1
23818,Anepalya,12.95303,77.60518,Weekday,4190,14,4,78,High,2,Weekday,Midday,0
29525,Anjan Vidya Kendra School,12.92427,77.82438,Weekday,4190,14,6,10,Low,0,Weekend,Midday,0
35475,Anjan Vidya Kendra School,12.92411,77.82445,Weekday,4190,7,0,48,Medium,1,Weekday,Morning Rush,1
38756,Anjanamurthy,13.04511,77.57437,Weekday,4190,12,6,27,Low,0,Weekend,Midday,0
21455,Anjananagara,12.98617,77.48817,Weekday,4190,20,3,87,High,2,Weekday,Night,0
21456,Anjananagara,12.98614,77.48847,Weekday,4190,19,5,66,High,2,Weekend,Evening Rush,1
23101,Anjanapura,12.86196,77.56393,Weekday,4190,15,6,67,High,2,Weekend,Midday,0
23649,Anjanapura,12.86196,77.56381,Weekday,4190,8,1,30,Low,0,Weekday,Morning Rush,1
23651,Anjanapura,12.862,77.56385,Weekday,4190,12,0,40,Medium,1,Weekday,Midday,0
38032,Anjanapura 10 Block,12.85564,77.57054,Weekday,4190,17,2,22,Low,0,Weekday,Evening Rush,1
38033,Anjanapura 10 Block,12.85601,77.569,Weekday,4190,21,1,20,Low,0,Weekday,Night,0
38034,Anjanapura 10th  Block,12.8556,77.57056,Weekday,4190,15,0,86,High,2,Weekday,Midday,0
21294,Anjanapura 10th Block,12.85593,77.56907,Weekday,4190,21,4,21,Low,0,Weekday,Night,0
29526,Anjanapura 1st Block,12.86001,77.54817,Weekday,4190,14,2,75,High,2,Weekday,Midday,0
35474,Anjanapura 1st Block,12.85998,77.54813,Weekday,4190,9,4,93,Very High,3,Weekday,Midday,1
29527,Anjanapura 2nd Block,12.86573,77.55245,Weekday,4190,17,5,47,Medium,1,Weekend,Evening Rush,1
35473,Anjanapura 2nd Block,12.86563,77.55253,Weekday,4190,6,0,26,Low,0,Weekday,Morning Rush,0
29528,Anjanapura 2nd Block Cross (LBSN),12.86054,77.55939,Weekday,4190,7,4,55,Medium,1,Weekday,Morning Rush,1
38778,Anjanapura 2nd Block Cross (LBSN),12.86053,77.55945,Weekday,4190,6,5,21,Low,0,Weekend,Morning Rush,0
29529,Anjanapura Cross,12.86183,77.56091,Weekday,4190,21,0,16,Low,0,Weekday,Night,0
35471,Anjanapura Cross,12.86183,77.56083,Weekday,4190,19,0,36,Medium,1,Weekday,Evening Rush,1
23106,Anjaneya Temple Anekal,12.7173,77.70046,Weekday,4190,17,4,30,Low,0,Weekday,Evening Rush,1
24184,Anjaneya Temple Anekal,12.71729,77.70025,Weekday,4190,10,0,33,Medium,1,Weekday,Midday,0
21645,Anjaneya Temple Bidaraguppe,12.80086,77.78283,Weekday,4190,10,1,76,High,2,Weekday,Midday,0
21646,Anjaneya Temple Bidaraguppe,12.80131,77.78276,Weekday,4190,21,0,39,Medium,1,Weekday,Night,0
29530,Anjaneya Temple Devanahalli,13.2351,77.71302,Weekday,4190,16,3,79,High,2,Weekday,Midday,0
35470,Anjaneya Temple Devanahalli,13.23506,77.713,Weekday,4190,12,5,52,Medium,1,Weekend,Midday,0
20606,Anjaneya Temple Madhure,13.20979,77.44534,Weekday,4190,14,0,70,High,2,Weekday,Midday,0
29531,Anjaneya Temple Madhure,13.20985,77.44529,Weekday,4190,14,3,87,High,2,Weekday,Midday,0
21647,Anjaneya Temple Nelamangala,13.09737,77.39777,Weekday,4190,8,0,75,High,2,Weekday,Morning Rush,1
29533,Anjaneya Temple Nelamangala,13.09723,77.39774,Weekday,4190,8,0,136,Very High,3,Weekday,Morning Rush,1
29534,Anjaneya Temple Thigalarapalya,13.01371,77.48343,Weekday,4190,21,4,60,Medium,1,Weekday,Night,0
35468,Anjaneya Temple Thigalarapalya,13.01372,77.48347,Weekday,4190,21,1,53,Medium,1,Weekday,Night,0
29536,Ankanahalli,13.20433,77.79846,Weekday,4190,8,5,23,Low,0,Weekend,Morning Rush,1
35466,Ankanahalli,13.20433,77.79838,Weekday,4190,9,1,148,Very High,3,Weekday,Midday,1
29537,Ankegowdana Doddy,12.70677,77.51728,Weekday,4190,13,2,21,Low,0,Weekday,Midday,0
35465,Ankegowdana Doddy,12.70677,77.51733,Weekday,4190,11,4,91,Very High,3,Weekday,Midday,0
39526,Anna Kuteera Kathriguppe,12.92613,77.55016,Weekday,4190,13,4,18,Low,0,Weekday,Midday,0
35464,Annahalli,12.69958,77.38452,Weekday,4190,6,1,94,Very High,3,Weekday,Morning Rush,0
35463,Annapoorneshwari nagara Cross,12.96998,77.49655,Weekday,4190,13,6,39,Medium,1,Weekend,Midday,0
22686,Annapoorneshwarinagara,12.98077,77.50687,Weekday,4190,9,4,87,High,2,Weekday,Midday,1
22687,Annapoorneshwarinagara,12.98002,77.50667,Weekday,4190,16,1,62,High,2,Weekday,Midday,0
29540,Annapoorneshwarinagara Cross,12.97002,77.49658,Weekday,4190,6,4,65,High,2,Weekday,Morning Rush,0
29541,Annapoorneshwarinagara Water Tank,12.97203,77.49697,Weekday,4190,13,0,49,Medium,1,Weekday,Midday,0
35462,Annapoorneshwarinagara Water Tank,12.97196,77.49702,Weekday,4190,9,1,49,Medium,1,Weekday,Midday,1
39138,Annapurneshwari Badavane,13.13874,77.50802,Weekday,4190,11,1,81,High,2,Weekday,Midday,0
39139,Annapurneshwari Badavane,13.13879,77.50799,Weekday,4190,13,3,42,Medium,1,Weekday,Midday,0
21648,Annasandrapalya,12.96444,77.67236,Weekday,4190,9,4,48,Medium,1,Weekday,Midday,1
21649,Annasandrapalya,12.96444,77.67252,Weekday,4190,19,4,129,Very High,3,Weekday,Evening Rush,1
23120,Annasandrapalya Cross,12.96039,77.66622,Weekday,4190,8,1,94,Very High,3,Weekday,Morning Rush,1
23646,Annasandrapalya Cross,12.96044,77.66607,Weekday,4190,21,0,62,High,2,Weekday,Night,0
29543,Anneshwara Circle,13.21541,77.71063,Weekday,4190,19,0,87,High,2,Weekday,Evening Rush,1
35460,Anneshwara Circle,13.21536,77.71062,Weekday,4190,14,5,60,Medium,1,Weekend,Midday,0
35459,Anubhavanagara,12.96778,77.5238,Weekday,4190,8,0,130,Very High,3,Weekday,Morning Rush,1
29545,Anugondanahalli,12.95714,77.81518,Weekday,4190,14,4,89,High,2,Weekday,Midday,0
35458,Anugondanahalli,12.9571,77.81524,Weekday,4190,18,6,60,Medium,1,Weekend,Evening Rush,1
21650,Anugondanahalli Cross,12.95896,77.81597,Weekday,4190,7,3,103,Very High,3,Weekday,Morning Rush,1
21651,Anugondanahalli Cross,12.95892,77.81598,Weekday,4190,21,1,99,Very High,3,Weekday,Night,0
38116,Anugraha Badavane (Bilekahalli),12.90328,77.60895,Weekday,4190,19,2,148,Very High,3,Weekday,Evening Rush,1
24988,Anupahalli,13.21543,77.85596,Weekday,4190,7,3,111,Very High,3,Weekday,Morning Rush,1
32486,Anupahalli,13.21548,77.85612,Weekday,4190,7,6,43,Medium,1,Weekend,Morning Rush,1
29548,Aparel Park,13.27257,77.55193,Weekday,4190,11,2,88,High,2,Weekday,Midday,0
35455,Aparel Park,13.27266,77.55205,Weekday,4190,8,3,45,Medium,1,Weekday,Morning Rush,1
20607,Apex Bank,12.94177,77.55602,Weekday,4190,21,0,27,Low,0,Weekday,Night,0
20608,Apex Bank,12.94183,77.55567,Weekday,4190,18,4,103,Very High,3,Weekday,Evening Rush,1
23578,Apollo Hospital,12.89662,77.6,Weekday,4190,14,6,15,Low,0,Weekend,Midday,0
23870,Apollo Hospital,12.89635,77.59972,Weekday,4190,9,2,49,Medium,1,Weekday,Midday,1
29551,Appasandra,13.06315,77.89669,Weekday,4190,6,6,27,Low,0,Weekend,Morning Rush,0
35452,Appasandra,13.06317,77.89659,Weekday,4190,9,3,16,Low,0,Weekday,Midday,1
29553,Aradeshanahalli,13.22247,77.56361,Weekday,4190,6,4,92,Very High,3,Weekday,Morning Rush,0
35450,Aradeshanahalli,13.22244,77.56364,Weekday,4190,19,6,35,Medium,1,Weekend,Evening Rush,1
23137,Aradeshanahalli Gate,13.21637,77.55258,Weekday,4190,10,2,59,Medium,1,Weekday,Midday,0
23140,Aradeshanahalli Gate,13.21648,77.55266,Weekday,4190,21,1,23,Low,0,Weekday,Night,0
29554,Arahalli,13.22301,77.9487,Weekday,4190,9,3,22,Low,0,Weekday,Midday,1
29555,Arakere Byrapura,13.20062,77.5393,Weekday,4190,13,1,85,High,2,Weekday,Midday,0
35448,Arakere Byrapura,13.20064,77.53932,Weekday,4190,21,0,93,Very High,3,Weekday,Night,0
23145,Arakere Gate,12.89024,77.59811,Weekday,4190,13,1,96,Very High,3,Weekday,Midday,0
23147,Arakere Gate,12.89042,77.59793,Weekday,4190,12,1,39,Medium,1,Weekday,Midday,0
39361,Arakere Gate,12.89059,77.5978,Weekday,4190,8,5,40,Medium,1,Weekend,Morning Rush,1
29557,Aralalusandra,12.73314,77.45381,Weekday,4190,6,3,47,Medium,1,Weekday,Morning Rush,0
35446,Aralalusandra,12.73311,77.45385,Weekday,4190,21,0,67,High,2,Weekday,Night,0
29558,Aralalusandra Cross,12.74337,77.46289,Weekday,4190,6,1,50,Medium,1,Weekday,Morning Rush,0
35445,Aralalusandra Cross,12.74341,77.46301,Weekday,4190,21,4,66,High,2,Weekday,Night,0
23810,Aralimara (PK Kalyana Mantapa ),12.88003,77.62459,Weekday,4190,17,2,67,High,2,Weekday,Evening Rush,1
23814,Aralimara (PK Kalyana Mantapa ),12.87985,77.62456,Weekday,4190,16,1,73,High,2,Weekday,Midday,0
29559,Aralimara Hosahalli,13.14043,77.64128,Weekday,4190,8,0,37,Medium,1,Weekday,Morning Rush,1
35444,Aralimara Hosahalli,13.14039,77.64126,Weekday,4190,11,1,97,Very High,3,Weekday,Midday,0
21654,Aralimara Industrial Area  Rajajinagara,12.97858,77.54902,Weekday,4190,12,2,87,High,2,Weekday,Midday,0
21655,Aralimara Industrial Area  Rajajinagara,12.97857,77.54871,Weekday,4190,11,0,99,Very High,3,Weekday,Midday,0
20609,Aralimara Sunkadakatte,12.99209,77.50467,Weekday,4190,19,3,121,Very High,3,Weekday,Evening Rush,1
35443,Aralimara Ullalu,12.95768,77.48731,Weekday,4190,19,0,34,Medium,1,Weekday,Evening Rush,1
23154,Aralimarada Doddy,12.8066,77.27057,Weekday,4190,11,3,40,Medium,1,Weekday,Midday,0
23155,Aralimaradapalya,12.9297,77.36468,Weekday,4190,11,0,75,High,2,Weekday,Midday,0
29561,Aralimaradapalya Cross,12.92666,77.36,Weekday,4190,18,6,80,High,2,Weekend,Evening Rush,1
35442,Aralimaradapalya Cross,12.92659,77.35999,Weekday,4190,8,2,111,Very High,3,Weekday,Morning Rush,1
29562,Aralumallige,13.27372,77.50935,Weekday,4190,11,2,64,High,2,Weekday,Midday,0
35441,Aralumallige,13.27367,77.50939,Weekday,4190,13,0,93,Very High,3,Weekday,Midday,0
23159,Arasanahalli,12.96478,77.88863,Weekday,4190,16,6,60,Medium,1,Weekend,Midday,0
23160,Arasanahalli,13.20152,77.79732,Weekday,4190,16,1,49,Medium,1,Weekday,Midday,0
23161,Arasanahalli,13.20148,77.79737,Weekday,4190,7,2,51,Medium,1,Weekday,Morning Rush,1
29565,Arathipalya,13.03724,77.42604,Weekday,4190,10,3,34,Medium,1,Weekday,Midday,0
35438,Arathipalya,13.03724,77.42597,Weekday,4190,19,3,18,Low,0,Weekday,Evening Rush,1
23166,Aravinda Limited,12.81475,77.67016,Weekday,4190,6,4,78,High,2,Weekday,Morning Rush,0
23889,Aravinda Limited,12.81485,77.67002,Weekday,4190,17,5,36,Medium,1,Weekend,Evening Rush,1
29566,Arch Lingadeeranahalli,12.99962,77.48869,Weekday,4190,20,6,34,Medium,1,Weekend,Night,0
35437,Arch Lingadeeranahalli,12.99961,77.48872,Weekday,4190,21,5,32,Medium,1,Weekend,Night,0
29567,Arch Railway Gollahalli,13.1482,77.41192,Weekday,4190,6,5,32,Medium,1,Weekend,Morning Rush,0
35436,Arch Railway Gollahalli,13.14818,77.41187,Weekday,4190,10,3,77,High,2,Weekday,Midday,0
29568,Archakara Badavane,12.91878,77.45255,Weekday,4190,17,4,24,Low,0,Weekday,Evening Rush,1
35435,Archakara Badavane,12.91876,77.45237,Weekday,4190,18,5,40,Medium,1,Weekend,Evening Rush,1
29569,Are Bannimangala,13.15396,77.71761,Weekday,4190,21,5,19,Low,0,Weekend,Night,0
35434,Are Bannimangala,13.154,77.71759,Weekday,4190,8,0,66,High,2,Weekday,Morning Rush,1
39099,Are bannimangala Cross,13.15681,77.71965,Weekday,4190,9,0,63,High,2,Weekday,Midday,1
21656,Arebic College,13.03021,77.62093,Weekday,4190,8,0,63,High,2,Weekday,Morning Rush,1
21657,Arebic College,13.03049,77.62121,Weekday,4190,21,1,87,High,2,Weekday,Night,0
23171,Arebommanahalli T Begur,13.14258,77.28487,Weekday,4190,6,5,32,Medium,1,Weekend,Morning Rush,0
21658,Arehalli,12.93717,77.8298,Weekday,4190,21,1,19,Low,0,Weekday,Night,0
21659,Arehalli,12.90849,77.53855,Weekday,4190,6,4,66,High,2,Weekday,Morning Rush,0
21660,Arehalli,12.93715,77.82987,Weekday,4190,17,6,38,Medium,1,Weekend,Evening Rush,1
21661,Arehalli,12.90857,77.53841,Weekday,4190,17,3,130,Very High,3,Weekday,Evening Rush,1
23173,Arehalli,12.76319,77.7669,Weekday,4190,19,5,49,Medium,1,Weekend,Evening Rush,1
23175,Arehalli,12.76317,77.76695,Weekday,4190,18,3,37,Medium,1,Weekday,Evening Rush,1
23176,Arehalli,13.26528,77.56541,Weekday,4190,19,6,31,Medium,1,Weekend,Evening Rush,1
21662,Arehalli Cross,12.94227,77.83669,Weekday,4190,10,0,15,Low,0,Weekday,Midday,0
21663,Arehalli Cross,12.94222,77.83665,Weekday,4190,11,5,35,Medium,1,Weekend,Midday,0
29570,Arenur,12.80984,77.77503,Weekday,4190,8,2,36,Medium,1,Weekday,Morning Rush,1
35433,Arenur,12.80975,77.7749,Weekday,4190,17,1,18,Low,0,Weekday,Evening Rush,1
21664,Arishinakunte,13.08026,77.42417,Weekday,4190,14,1,52,Medium,1,Weekday,Midday,0
29571,Arishinakunte,13.07966,77.42419,Weekday,4190,10,5,39,Medium,1,Weekend,Midday,0
